# xyscan Version 4.3.0
# Date: Mon May  7 17:55:32 2018
# Scanned by: cozzyd
# Source: Clipboard
# Comment: 
# Format: x y -dx +dx -dy +dy
0.071599	367.221	0	0	0	0	
0.286396	368.429	0	0	0	0	
0.501193	359.97	0	0	0	0	
0.787589	408.308	0	0	0	0	
0.859189	415.559	0	0	0	0	
0.930788	413.142	0	0	0	0	
1.07399	390.181	0	0	0	0	
1.21718	380.514	0	0	0	0	
1.28878	387.764	0	0	0	0	
1.36038	399.849	0	0	0	0	
1.64678	390.181	0	0	0	0	
1.86158	422.81	0	0	0	0	
1.93317	434.894	0	0	0	0	
2.29117	414.35	0	0	0	0	
2.50597	457.855	0	0	0	0	
2.64916	472.356	0	0	0	0	
2.93556	453.021	0	0	0	0	
3.07876	433.686	0	0	0	0	
3.29356	433.686	0	0	0	0	
3.50835	411.934	0	0	0	0	
3.57995	421.601	0	0	0	0	
3.79475	425.227	0	0	0	0	
3.86635	444.562	0	0	0	0	
3.93795	443.353	0	0	0	0	
4.08115	432.477	0	0	0	0	
4.22434	453.021	0	0	0	0	
4.36754	457.855	0	0	0	0	
4.58234	460.272	0	0	0	0	
4.72554	454.23	0	0	0	0	
4.79714	462.689	0	0	0	0	
4.86874	472.356	0	0	0	0	
5.01193	479.607	0	0	0	0	
5.22673	471.148	0	0	0	0	
5.36993	463.897	0	0	0	0	
5.58473	457.855	0	0	0	0	
5.65632	479.607	0	0	0	0	
5.72792	489.275	0	0	0	0	
5.87112	477.19	0	0	0	0	
5.94272	466.314	0	0	0	0	
6.01432	474.773	0	0	0	0	
6.08592	468.731	0	0	0	0	
6.15752	465.106	0	0	0	0	
6.22912	469.94	0	0	0	0	
6.37232	466.314	0	0	0	0	
6.58711	473.565	0	0	0	0	
6.73031	477.19	0	0	0	0	
6.80191	482.024	0	0	0	0	
6.94511	500.151	0	0	0	0	
7.01671	488.066	0	0	0	0	
7.1599	478.399	0	0	0	0	
7.2315	489.275	0	0	0	0	
7.3031	502.568	0	0	0	0	
7.5895	498.943	0	0	0	0	
7.7327	485.65	0	0	0	0	
7.87589	484.441	0	0	0	0	
7.94749	497.734	0	0	0	0	
8.09069	492.9	0	0	0	0	
8.16229	485.65	0	0	0	0	
8.30549	494.109	0	0	0	0	
8.44869	497.734	0	0	0	0	
8.66348	491.692	0	0	0	0	
8.80668	507.402	0	0	0	0	
9.02148	497.734	0	0	0	0	
9.09308	508.61	0	0	0	0	
9.16468	514.653	0	0	0	0	
9.37947	518.278	0	0	0	0	
9.52267	525.529	0	0	0	0	
9.66587	520.695	0	0	0	0	
9.80907	526.737	0	0	0	0	
9.88067	518.278	0	0	0	0	
10.0239	523.112	0	0	0	0	
10.0239	529.154	0	0	0	0	
10.2387	531.571	0	0	0	0	
10.3103	533.988	0	0	0	0	
10.4535	523.112	0	0	0	0	
10.4535	520.695	0	0	0	0	
10.5967	530.363	0	0	0	0	
10.6683	532.779	0	0	0	0	
10.8115	529.154	0	0	0	0	
10.9547	530.363	0	0	0	0	
10.9547	536.405	0	0	0	0	
11.0263	543.656	0	0	0	0	
11.2411	537.613	0	0	0	0	
11.3126	532.779	0	0	0	0	
11.4558	536.405	0	0	0	0	
11.4558	541.239	0	0	0	0	
11.599	536.405	0	0	0	0	
11.8854	536.405	0	0	0	0	
12.0286	531.571	0	0	0	0	
12.315	536.405	0	0	0	0	
12.4582	540.03	0	0	0	0	
12.5298	544.864	0	0	0	0	
12.6014	546.073	0	0	0	0	
12.8162	541.239	0	0	0	0	
12.9594	529.154	0	0	0	0	
13.031	540.03	0	0	0	0	
13.1026	549.698	0	0	0	0	
13.1742	552.115	0	0	0	0	
13.3174	544.864	0	0	0	0	
13.389	549.698	0	0	0	0	
13.389	556.949	0	0	0	0	
13.5322	562.991	0	0	0	0	
13.6754	565.408	0	0	0	0	
13.747	552.115	0	0	0	0	
14.0334	548.489	0	0	0	0	
14.105	552.115	0	0	0	0	
14.3198	554.532	0	0	0	0	
14.463	564.199	0	0	0	0	
14.6778	543.656	0	0	0	0	
14.821	553.323	0	0	0	0	
15.0358	553.323	0	0	0	0	
15.2506	558.157	0	0	0	0	
15.3938	553.323	0	0	0	0	
15.4654	570.242	0	0	0	0	
15.6086	570.242	0	0	0	0	
15.7518	556.949	0	0	0	0	
15.9666	569.033	0	0	0	0	
16.1098	559.366	0	0	0	0	
16.4678	558.157	0	0	0	0	
16.611	566.616	0	0	0	0	
16.8974	558.157	0	0	0	0	
16.969	566.616	0	0	0	0	
17.1838	567.825	0	0	0	0	
17.327	570.242	0	0	0	0	
17.3986	577.492	0	0	0	0	
17.685	564.199	0	0	0	0	
17.8282	567.825	0	0	0	0	
17.9714	570.242	0	0	0	0	
18.043	571.45	0	0	0	0	
18.1862	573.867	0	0	0	0	
18.3294	581.118	0	0	0	0	
18.9737	581.118	0	0	0	0	
19.0453	576.284	0	0	0	0	
19.1885	579.909	0	0	0	0	
19.2601	583.535	0	0	0	0	
19.4033	587.16	0	0	0	0	
19.5465	588.369	0	0	0	0	
19.9045	582.326	0	0	0	0	
20.2625	584.743	0	0	0	0	
20.4057	576.284	0	0	0	0	
20.6921	585.952	0	0	0	0	
20.8353	581.118	0	0	0	0	
20.9785	589.577	0	0	0	0	
21.1217	584.743	0	0	0	0	
21.1933	590.785	0	0	0	0	
21.5513	584.743	0	0	0	0	
21.6229	604.079	0	0	0	0	
21.6945	589.577	0	0	0	0	
21.9093	594.411	0	0	0	0	
22.0525	590.785	0	0	0	0	
22.3389	591.994	0	0	0	0	
22.4821	604.079	0	0	0	0	
22.6253	595.619	0	0	0	0	
22.7685	594.411	0	0	0	0	
22.9117	601.662	0	0	0	0	
23.1265	595.619	0	0	0	0	
23.3413	604.079	0	0	0	0	
23.5561	590.785	0	0	0	0	
23.6993	595.619	0	0	0	0	
23.8425	601.662	0	0	0	0	
23.9857	595.619	0	0	0	0	
24.2721	595.619	0	0	0	0	
24.2721	600.453	0	0	0	0	
24.4153	601.662	0	0	0	0	
24.5585	610.121	0	0	0	0	
24.7733	601.662	0	0	0	0	
24.9881	608.912	0	0	0	0	
25.2029	599.245	0	0	0	0	
25.3461	607.704	0	0	0	0	
25.5609	611.329	0	0	0	0	
25.7041	604.079	0	0	0	0	
25.7757	611.329	0	0	0	0	
26.1337	610.121	0	0	0	0	
26.2053	613.746	0	0	0	0	
26.3484	608.912	0	0	0	0	
26.4916	613.746	0	0	0	0	
26.7064	606.495	0	0	0	0	
26.8496	616.163	0	0	0	0	
27.2076	610.121	0	0	0	0	
27.5656	616.163	0	0	0	0	
27.6372	611.329	0	0	0	0	
27.852	616.163	0	0	0	0	
27.9952	613.746	0	0	0	0	
28.0668	618.58	0	0	0	0	
28.21	617.372	0	0	0	0	
28.3532	610.121	0	0	0	0	
28.4964	618.58	0	0	0	0	
28.568	619.789	0	0	0	0	
28.7112	627.039	0	0	0	0	
28.7828	628.248	0	0	0	0	
28.9976	614.955	0	0	0	0	
29.1408	622.205	0	0	0	0	
29.4272	629.456	0	0	0	0	
29.7136	620.997	0	0	0	0	
# EoF
