# xyscan Version 4.3.0
# Date: Mon May 14 15:42:04 2018
# Scanned by: cozzyd
# Source: Clipboard
# Comment: 
# Format: x y -dx +dx -dy +dy
0.253266	253.143	0	0	0	0	
0.295477	267.363	0	0	0	0	
0.633166	270.255	0	0	0	0	
0.633166	277.003	0	0	0	0	
0.729648	286.644	0	0	0	0	
0.826131	292.428	0	0	0	0	
0.874372	312.673	0	0	0	0	
0.970854	333.882	0	0	0	0	
1.06734	351.235	0	0	0	0	
1.21206	333.882	0	0	0	0	
1.21206	305.925	0	0	0	0	
1.35678	306.889	0	0	0	0	
1.59799	341.595	0	0	0	0	
1.8392	316.529	0	0	0	0	
2.17688	343.523	0	0	0	0	
2.36985	332.918	0	0	0	0	
2.56281	343.523	0	0	0	0	
2.75578	399.438	0	0	0	0	
2.85226	400.402	0	0	0	0	
2.94874	405.222	0	0	0	0	
2.94874	397.51	0	0	0	0	
3.09347	401.366	0	0	0	0	
3.33467	376.3	0	0	0	0	
3.4794	386.905	0	0	0	0	
3.62412	354.127	0	0	0	0	
3.7206	363.768	0	0	0	0	
3.91357	358.948	0	0	0	0	
4.01005	377.265	0	0	0	0	
4.15477	375.336	0	0	0	0	
4.15477	391.725	0	0	0	0	
4.39598	390.761	0	0	0	0	
4.34774	399.438	0	0	0	0	
4.5407	395.581	0	0	0	0	
4.58894	409.078	0	0	0	0	
4.68543	406.186	0	0	0	0	
4.73367	416.791	0	0	0	0	
4.97487	406.186	0	0	0	0	
5.21608	438	0	0	0	0	
5.50553	402.33	0	0	0	0	
5.65025	404.258	0	0	0	0	
5.84322	441.856	0	0	0	0	
6.03618	429.323	0	0	0	0	
6.27739	430.287	0	0	0	0	
6.42211	421.611	0	0	0	0	
6.71156	425.467	0	0	0	0	
6.71156	431.251	0	0	0	0	
6.85628	435.107	0	0	0	0	
7.00101	471.741	0	0	0	0	
7.09749	459.209	0	0	0	0	
7.29045	455.352	0	0	0	0	
7.38693	465.957	0	0	0	0	
7.5799	474.633	0	0	0	0	
7.77286	452.46	0	0	0	0	
8.06231	455.352	0	0	0	0	
8.11055	476.562	0	0	0	0	
8.20704	458.245	0	0	0	0	
8.35176	464.993	0	0	0	0	
8.49648	480.418	0	0	0	0	
8.78593	470.777	0	0	0	0	
8.97889	482.346	0	0	0	0	
8.97889	483.31	0	0	0	0	
9.02714	488.13	0	0	0	0	
9.26834	494.878	0	0	0	0	
9.46131	491.986	0	0	0	0	
9.55779	498.735	0	0	0	0	
9.65427	505.483	0	0	0	0	
9.94372	503.555	0	0	0	0	
10.4261	519.944	0	0	0	0	
10.9568	516.088	0	0	0	0	
11.3427	515.124	0	0	0	0	
11.6322	529.584	0	0	0	0	
11.8734	522.836	0	0	0	0	
12.0181	526.692	0	0	0	0	
12.1628	522.836	0	0	0	0	
12.3075	535.369	0	0	0	0	
12.5487	528.62	0	0	0	0	
12.8382	540.189	0	0	0	0	
13.0312	526.692	0	0	0	0	
13.1276	545.009	0	0	0	0	
13.3688	536.333	0	0	0	0	
13.6583	560.434	0	0	0	0	
13.8513	553.685	0	0	0	0	
14.1407	550.793	0	0	0	0	
14.2854	544.045	0	0	0	0	
14.5266	555.614	0	0	0	0	
14.7437	536.333	0	0	0	0	
14.8523	552.601	0	0	0	0	
14.9789	541.394	0	0	0	0	
15.2925	542.358	0	0	0	0	
15.5337	571.52	0	0	0	0	
15.6724	572.605	0	0	0	0	
15.9136	555.734	0	0	0	0	
16.2633	562.723	0	0	0	0	
16.3055	546.576	0	0	0	0	
16.5467	557.06	0	0	0	0	
16.6673	549.347	0	0	0	0	
16.7819	564.049	0	0	0	0	
17.0593	582.968	0	0	0	0	
17.2704	568.387	0	0	0	0	
17.5779	578.028	0	0	0	0	
17.6683	555.855	0	0	0	0	
18.1085	565.857	0	0	0	0	
18.3558	585.62	0	0	0	0	
18.6332	577.907	0	0	0	0	
19.001	587.548	0	0	0	0	
19.4412	580.92	0	0	0	0	
19.8573	590.44	0	0	0	0	
20.4422	585.62	0	0	0	0	
21.0332	593.453	0	0	0	0	
21.5457	591.042	0	0	0	0	
21.8774	606.226	0	0	0	0	
22.1608	618.156	0	0	0	0	
22.3719	574.051	0	0	0	0	
22.5829	608.034	0	0	0	0	
22.8543	586.463	0	0	0	0	
23.204	604.298	0	0	0	0	
23.6322	591.645	0	0	0	0	
24.3377	611.287	0	0	0	0	
24.5548	582.366	0	0	0	0	
24.8925	628.279	0	0	0	0	
25.0734	588.632	0	0	0	0	
25.2181	607.07	0	0	0	0	
25.3447	595.26	0	0	0	0	
25.4593	618.397	0	0	0	0	
25.7729	607.311	0	0	0	0	
26.3578	620.566	0	0	0	0	
26.8281	614.059	0	0	0	0	
27.0814	629.002	0	0	0	0	
27.6965	615.264	0	0	0	0	
28.0764	628.038	0	0	0	0	
28.6131	633.702	0	0	0	0	
28.9749	672.022	0	0	0	0	
29.397	642.498	0	0	0	0	
29.8915	689.255	0	0	0	0	
# EoF
